timestamp,date_str,time_str,hour_of_day,arrivals_last_hour,departures_last_hour,ambulance_arrivals,waiting_patients,patients_in_treatment,admitted_patients_boarding,md_count,nurse_count,clerk_count,bed_occupancy_pct,bed_saturation_index,longest_wait_time_min
2022-03-16 08:00:00,2022-03-16,08:00,8,18,17,0,6,58,13,8,12,4,145.0,1.74,62
2022-03-16 09:00:00,2022-03-16,09:00,9,16,18,2,0,55,10,8,12,4,137.5,1.65,0
2022-03-16 10:00:00,2022-03-16,10:00,10,15,12,0,11,55,10,8,12,4,137.5,1.65,106
2022-03-16 11:00:00,2022-03-16,11:00,11,22,13,7,21,52,7,7,11,4,130.0,1.56,178
2022-03-16 12:00:00,2022-03-16,12:00,12,22,18,3,12,52,7,8,12,4,130.0,1.56,96
2022-03-16 13:00:00,2022-03-16,13:00,13,16,15,3,7,60,15,8,12,4,150.0,1.8,77
2022-03-16 14:00:00,2022-03-16,14:00,14,10,11,3,0,58,13,8,12,4,145.0,1.74,0
2022-03-16 15:00:00,2022-03-16,15:00,15,10,12,2,0,59,14,9,15,5,147.5,1.77,0
2022-03-16 16:00:00,2022-03-16,16:00,16,10,9,3,2,51,6,10,14,5,127.5,1.53,17
2022-03-16 17:00:00,2022-03-16,17:00,17,9,14,1,0,56,11,10,15,5,140.0,1.68,0
2022-03-16 18:00:00,2022-03-16,18:00,18,10,9,0,5,60,15,9,15,5,150.0,1.8,48
2022-03-16 19:00:00,2022-03-16,19:00,19,15,15,0,0,59,14,9,14,5,147.5,1.77,0
2022-03-16 20:00:00,2022-03-16,20:00,20,12,16,4,0,58,13,10,13,5,145.0,1.74,0
2022-03-16 21:00:00,2022-03-16,21:00,21,21,15,1,12,57,12,10,14,5,142.5,1.71,143
2022-03-16 22:00:00,2022-03-16,22:00,22,12,14,0,0,53,8,10,15,5,132.5,1.59,0
2022-03-16 23:00:00,2022-03-16,23:00,23,15,9,4,16,35,5,4,6,2,87.5,1.05,135
2022-03-17 00:00:00,2022-03-17,00:00,0,10,6,1,9,43,13,4,6,2,107.5,1.29,79
2022-03-17 01:00:00,2022-03-17,01:00,1,11,9,2,7,37,7,4,6,2,92.5,1.11,68
2022-03-17 02:00:00,2022-03-17,02:00,2,2,5,0,0,17,5,4,6,2,42.5,0.51,0
2022-03-17 03:00:00,2022-03-17,03:00,3,4,2,0,4,13,1,3,5,2,32.5,0.39,43
2022-03-17 04:00:00,2022-03-17,04:00,4,4,7,1,0,12,0,3,6,2,30.0,0.36,0
2022-03-17 05:00:00,2022-03-17,05:00,5,4,2,1,5,13,1,4,4,2,32.5,0.39,42
2022-03-17 06:00:00,2022-03-17,06:00,6,3,5,1,1,16,4,4,5,2,40.0,0.48,8
2022-03-17 07:00:00,2022-03-17,07:00,7,15,13,3,9,41,11,8,12,4,102.5,1.23,99
2022-03-17 08:00:00,2022-03-17,08:00,8,12,12,4,1,56,11,7,11,4,140.0,1.68,11
2022-03-17 09:00:00,2022-03-17,09:00,9,9,12,3,0,55,10,7,12,4,137.5,1.65,0
2022-03-17 10:00:00,2022-03-17,10:00,10,12,15,0,0,55,10,7,12,4,137.5,1.65,0
2022-03-17 11:00:00,2022-03-17,11:00,11,19,19,4,0,52,7,8,12,4,130.0,1.56,0
2022-03-17 12:00:00,2022-03-17,12:00,12,13,12,3,3,53,8,8,10,4,132.5,1.59,25
2022-03-17 13:00:00,2022-03-17,13:00,13,15,10,4,15,58,13,7,12,4,145.0,1.74,171
2022-03-17 14:00:00,2022-03-17,14:00,14,16,14,3,7,51,6,8,10,4,127.5,1.53,80
2022-03-17 15:00:00,2022-03-17,15:00,15,18,19,2,0,57,12,9,13,5,142.5,1.71,0
2022-03-17 16:00:00,2022-03-17,16:00,16,15,19,3,0,52,7,10,15,5,130.0,1.56,0
2022-03-17 17:00:00,2022-03-17,17:00,17,19,20,5,0,52,7,9,14,5,130.0,1.56,0
2022-03-17 18:00:00,2022-03-17,18:00,18,9,14,1,0,55,10,9,14,5,137.5,1.65,0
2022-03-17 19:00:00,2022-03-17,19:00,19,7,10,0,0,54,9,10,14,5,135.0,1.62,0
2022-03-17 20:00:00,2022-03-17,20:00,20,16,16,0,4,56,11,10,14,5,140.0,1.68,46
2022-03-17 21:00:00,2022-03-17,21:00,21,15,17,4,0,58,13,10,15,5,145.0,1.74,0
2022-03-17 22:00:00,2022-03-17,22:00,22,19,19,4,0,60,15,10,13,5,150.0,1.8,0
2022-03-17 23:00:00,2022-03-17,23:00,23,9,6,0,7,39,9,4,5,2,97.5,1.17,83
2022-03-18 00:00:00,2022-03-18,00:00,0,11,6,3,13,45,15,4,5,2,112.5,1.35,135
2022-03-18 01:00:00,2022-03-18,01:00,1,7,4,1,8,38,8,3,6,2,95.0,1.14,81
2022-03-18 02:00:00,2022-03-18,02:00,2,4,8,0,0,13,1,4,6,2,32.5,0.39,0
2022-03-18 03:00:00,2022-03-18,03:00,3,5,5,1,0,16,4,3,5,2,40.0,0.48,0
2022-03-18 04:00:00,2022-03-18,04:00,4,5,7,0,0,12,0,4,4,2,30.0,0.36,0
2022-03-18 05:00:00,2022-03-18,05:00,5,3,1,0,8,13,1,4,6,2,32.5,0.39,68
2022-03-18 06:00:00,2022-03-18,06:00,6,2,0,0,5,13,1,3,5,2,32.5,0.39,53
2022-03-18 07:00:00,2022-03-18,07:00,7,6,4,2,5,37,7,8,12,4,92.5,1.11,49
2022-03-18 08:00:00,2022-03-18,08:00,8,9,14,2,0,60,15,8,11,4,150.0,1.8,0
2022-03-18 09:00:00,2022-03-18,09:00,9,12,15,1,0,54,9,8,11,4,135.0,1.62,0
2022-03-18 10:00:00,2022-03-18,10:00,10,9,10,0,0,57,12,8,12,4,142.5,1.71,0
2022-03-18 11:00:00,2022-03-18,11:00,11,9,11,3,0,58,13,7,12,4,145.0,1.74,0
2022-03-18 12:00:00,2022-03-18,12:00,12,16,13,4,8,60,15,8,12,4,150.0,1.8,83
2022-03-18 13:00:00,2022-03-18,13:00,13,19,17,3,7,57,12,8,10,4,142.5,1.71,82
2022-03-18 14:00:00,2022-03-18,14:00,14,19,10,6,22,53,8,7,11,4,132.5,1.59,233
2022-03-18 15:00:00,2022-03-18,15:00,15,19,16,3,8,50,5,10,15,5,125.0,1.5,88
2022-03-18 16:00:00,2022-03-18,16:00,16,21,20,6,4,57,12,10,13,5,142.5,1.71,41
2022-03-18 17:00:00,2022-03-18,17:00,17,9,10,1,2,56,11,10,14,5,140.0,1.68,17
2022-03-18 18:00:00,2022-03-18,18:00,18,22,16,4,14,52,7,10,13,5,130.0,1.56,149
2022-03-18 19:00:00,2022-03-18,19:00,19,13,16,0,0,55,10,9,15,5,137.5,1.65,0
2022-03-18 20:00:00,2022-03-18,20:00,20,19,19,6,4,55,10,10,13,5,137.5,1.65,39
2022-03-18 21:00:00,2022-03-18,21:00,21,16,14,1,8,53,8,10,15,5,132.5,1.59,84
2022-03-18 22:00:00,2022-03-18,22:00,22,10,15,1,0,50,5,10,13,5,125.0,1.5,0
2022-03-18 23:00:00,2022-03-18,23:00,23,9,6,1,6,42,12,3,6,2,105.0,1.26,57
2022-03-19 00:00:00,2022-03-19,00:00,0,15,6,4,18,38,8,4,6,2,95.0,1.14,163
2022-03-19 01:00:00,2022-03-19,01:00,1,9,8,2,2,35,5,4,6,2,87.5,1.05,23
2022-03-19 02:00:00,2022-03-19,02:00,2,5,7,1,1,14,2,4,5,2,35.0,0.42,9
2022-03-19 03:00:00,2022-03-19,03:00,3,2,7,0,0,17,5,4,6,2,42.5,0.51,0
2022-03-19 04:00:00,2022-03-19,04:00,4,3,5,1,0,16,4,4,4,2,40.0,0.48,0
2022-03-19 05:00:00,2022-03-19,05:00,5,4,6,0,0,13,1,4,4,2,32.5,0.39,0
2022-03-19 06:00:00,2022-03-19,06:00,6,6,6,1,4,12,0,4,5,2,30.0,0.36,41
2022-03-19 07:00:00,2022-03-19,07:00,7,10,13,0,0,37,7,8,11,4,92.5,1.11,0
2022-03-19 08:00:00,2022-03-19,08:00,8,15,16,1,2,58,13,8,12,4,145.0,1.74,23
2022-03-19 09:00:00,2022-03-19,09:00,9,13,13,2,2,54,9,7,12,4,135.0,1.62,19
2022-03-19 10:00:00,2022-03-19,10:00,10,19,16,4,9,50,5,8,12,4,125.0,1.5,97
2022-03-19 11:00:00,2022-03-19,11:00,11,10,12,0,0,55,10,7,10,4,137.5,1.65,0
2022-03-19 12:00:00,2022-03-19,12:00,12,18,17,1,2,57,12,8,12,4,142.5,1.71,16
2022-03-19 13:00:00,2022-03-19,13:00,13,18,17,3,5,50,5,7,10,4,125.0,1.5,41
2022-03-19 14:00:00,2022-03-19,14:00,14,13,12,2,5,52,7,7,12,4,130.0,1.56,57
2022-03-19 15:00:00,2022-03-19,15:00,15,13,14,0,1,56,11,10,13,5,140.0,1.68,11
2022-03-19 16:00:00,2022-03-19,16:00,16,21,24,5,0,53,8,10,15,5,132.5,1.59,0
2022-03-19 17:00:00,2022-03-19,17:00,17,15,14,2,5,60,15,9,15,5,150.0,1.8,59
2022-03-19 18:00:00,2022-03-19,18:00,18,21,21,4,2,52,7,10,14,5,130.0,1.56,23
2022-03-19 19:00:00,2022-03-19,19:00,19,18,19,2,0,51,6,10,15,5,127.5,1.53,0
2022-03-19 20:00:00,2022-03-19,20:00,20,13,13,0,3,56,11,10,15,5,140.0,1.68,28
2022-03-19 21:00:00,2022-03-19,21:00,21,15,13,0,7,51,6,9,15,5,127.5,1.53,70
2022-03-19 22:00:00,2022-03-19,22:00,22,22,17,3,15,54,9,10,15,5,135.0,1.62,173
2022-03-19 23:00:00,2022-03-19,23:00,23,12,9,1,10,45,15,4,5,2,112.5,1.35,116
2022-03-20 00:00:00,2022-03-20,00:00,0,9,9,0,0,38,8,4,5,2,95.0,1.14,0
2022-03-20 01:00:00,2022-03-20,01:00,1,11,8,2,11,44,14,4,4,2,110.0,1.32,127
2022-03-20 02:00:00,2022-03-20,02:00,2,2,6,0,0,15,3,4,6,2,37.5,0.45,0
2022-03-20 03:00:00,2022-03-20,03:00,3,2,1,0,6,15,3,3,6,2,37.5,0.45,50
2022-03-20 04:00:00,2022-03-20,04:00,4,4,3,0,2,12,0,4,4,2,30.0,0.36,23
2022-03-20 05:00:00,2022-03-20,05:00,5,4,6,0,0,15,3,4,5,2,37.5,0.45,0
2022-03-20 06:00:00,2022-03-20,06:00,6,5,8,1,0,13,1,4,6,2,32.5,0.39,0
2022-03-20 07:00:00,2022-03-20,07:00,7,15,11,2,8,40,10,7,11,4,100.0,1.2,94
2022-03-20 08:00:00,2022-03-20,08:00,8,22,12,5,22,58,13,8,10,4,145.0,1.74,186
2022-03-20 09:00:00,2022-03-20,09:00,9,13,11,4,8,58,13,7,12,4,145.0,1.74,90
2022-03-20 10:00:00,2022-03-20,10:00,10,18,13,5,14,50,5,7,10,4,125.0,1.5,112
2022-03-20 11:00:00,2022-03-20,11:00,11,21,15,0,13,60,15,8,12,4,150.0,1.8,109
2022-03-20 12:00:00,2022-03-20,12:00,12,9,13,2,0,60,15,8,11,4,150.0,1.8,0
2022-03-20 13:00:00,2022-03-20,13:00,13,22,19,0,8,55,10,8,12,4,137.5,1.65,87
2022-03-20 14:00:00,2022-03-20,14:00,14,13,15,4,1,59,14,8,12,4,147.5,1.77,9
2022-03-20 15:00:00,2022-03-20,15:00,15,15,13,3,7,52,7,9,13,5,130.0,1.56,75
2022-03-20 16:00:00,2022-03-20,16:00,16,15,15,2,0,59,14,10,15,5,147.5,1.77,0
2022-03-20 17:00:00,2022-03-20,17:00,17,21,18,3,9,55,10,10,14,5,137.5,1.65,101
2022-03-20 18:00:00,2022-03-20,18:00,18,7,10,1,0,60,15,9,15,5,150.0,1.8,0
2022-03-20 19:00:00,2022-03-20,19:00,19,12,16,1,0,58,13,9,14,5,145.0,1.74,0
2022-03-20 20:00:00,2022-03-20,20:00,20,21,17,1,13,60,15,9,15,5,150.0,1.8,105
2022-03-20 21:00:00,2022-03-20,21:00,21,12,10,3,6,58,13,10,13,5,145.0,1.74,63
2022-03-20 22:00:00,2022-03-20,22:00,22,16,17,3,0,55,10,10,14,5,137.5,1.65,0
2022-03-20 23:00:00,2022-03-20,23:00,23,11,7,2,13,36,6,4,4,2,90.0,1.08,114
2022-03-21 00:00:00,2022-03-21,00:00,0,15,5,3,23,45,15,3,6,2,112.5,1.35,206
2022-03-21 01:00:00,2022-03-21,01:00,1,6,7,1,3,43,13,4,6,2,107.5,1.29,34
2022-03-21 02:00:00,2022-03-21,02:00,2,2,1,0,4,12,0,3,4,2,30.0,0.36,37
2022-03-21 03:00:00,2022-03-21,03:00,3,3,1,0,6,16,4,4,5,2,40.0,0.48,51
2022-03-21 04:00:00,2022-03-21,04:00,4,5,3,1,4,15,3,4,5,2,37.5,0.45,41
2022-03-21 05:00:00,2022-03-21,05:00,5,4,4,0,0,12,0,3,6,2,30.0,0.36,0
2022-03-21 06:00:00,2022-03-21,06:00,6,5,6,1,0,14,2,4,4,2,35.0,0.42,0
2022-03-21 07:00:00,2022-03-21,07:00,7,5,5,1,1,40,10,7,12,4,100.0,1.2,8
2022-03-21 08:00:00,2022-03-21,08:00,8,21,15,7,13,52,7,7,12,4,130.0,1.56,153
2022-03-21 09:00:00,2022-03-21,09:00,9,16,11,5,10,51,6,7,10,4,127.5,1.53,112
2022-03-21 10:00:00,2022-03-21,10:00,10,9,9,0,5,54,9,8,12,4,135.0,1.62,52
2022-03-21 11:00:00,2022-03-21,11:00,11,12,11,3,5,59,14,7,10,4,147.5,1.77,40
2022-03-21 12:00:00,2022-03-21,12:00,12,18,13,5,14,56,11,8,12,4,140.0,1.68,123
2022-03-21 13:00:00,2022-03-21,13:00,13,22,17,5,13,57,12,8,11,4,142.5,1.71,137
2022-03-21 14:00:00,2022-03-21,14:00,14,22,13,1,19,60,15,8,10,4,150.0,1.8,166
2022-03-21 15:00:00,2022-03-21,15:00,15,22,21,0,7,59,14,10,14,5,147.5,1.77,81
2022-03-21 16:00:00,2022-03-21,16:00,16,10,12,2,1,51,6,10,14,5,127.5,1.53,10
2022-03-21 17:00:00,2022-03-21,17:00,17,18,16,4,5,51,6,10,13,5,127.5,1.53,42
2022-03-21 18:00:00,2022-03-21,18:00,18,21,15,3,12,56,11,9,13,5,140.0,1.68,137
2022-03-21 19:00:00,2022-03-21,19:00,19,10,8,0,9,50,5,10,15,5,125.0,1.5,78
2022-03-21 20:00:00,2022-03-21,20:00,20,9,7,1,6,53,8,10,14,5,132.5,1.59,59
2022-03-21 21:00:00,2022-03-21,21:00,21,7,5,0,5,58,13,10,15,5,145.0,1.74,59
2022-03-21 22:00:00,2022-03-21,22:00,22,18,16,5,8,57,12,10,13,5,142.5,1.71,71
2022-03-21 23:00:00,2022-03-21,23:00,23,15,4,3,27,36,6,3,5,2,90.0,1.08,306
2022-03-22 00:00:00,2022-03-22,00:00,0,8,6,2,5,41,11,3,6,2,102.5,1.23,51
2022-03-22 01:00:00,2022-03-22,01:00,1,9,9,2,2,42,12,4,4,2,105.0,1.26,21
2022-03-22 02:00:00,2022-03-22,02:00,2,4,4,0,1,15,3,4,4,2,37.5,0.45,9
2022-03-22 03:00:00,2022-03-22,03:00,3,2,6,0,0,16,4,4,5,2,40.0,0.48,0
2022-03-22 04:00:00,2022-03-22,04:00,4,2,1,0,2,14,2,4,4,2,35.0,0.42,23
2022-03-22 05:00:00,2022-03-22,05:00,5,4,3,1,3,13,1,4,6,2,32.5,0.39,31
2022-03-22 06:00:00,2022-03-22,06:00,6,4,7,1,0,13,1,4,6,2,32.5,0.39,0
2022-03-22 07:00:00,2022-03-22,07:00,7,12,15,4,0,36,6,7,12,4,90.0,1.08,0
2022-03-22 08:00:00,2022-03-22,08:00,8,19,12,4,16,50,5,8,12,4,125.0,1.5,139
2022-03-22 09:00:00,2022-03-22,09:00,9,7,5,0,6,59,14,8,12,4,147.5,1.77,70
2022-03-22 10:00:00,2022-03-22,10:00,10,19,16,4,7,56,11,8,11,4,140.0,1.68,73
2022-03-22 11:00:00,2022-03-22,11:00,11,19,18,5,6,59,14,8,11,4,147.5,1.77,61
2022-03-22 12:00:00,2022-03-22,12:00,12,19,10,4,18,53,8,7,11,4,132.5,1.59,189
2022-03-22 13:00:00,2022-03-22,13:00,13,12,10,4,5,55,10,7,10,4,137.5,1.65,56
2022-03-22 14:00:00,2022-03-22,14:00,14,9,12,1,0,56,11,8,12,4,140.0,1.68,0
2022-03-22 15:00:00,2022-03-22,15:00,15,15,16,0,0,55,10,9,15,5,137.5,1.65,0
2022-03-22 16:00:00,2022-03-22,16:00,16,9,12,2,0,53,8,10,14,5,132.5,1.59,0
2022-03-22 17:00:00,2022-03-22,17:00,17,10,12,0,0,51,6,9,13,5,127.5,1.53,0
2022-03-22 18:00:00,2022-03-22,18:00,18,21,15,2,12,51,6,9,15,5,127.5,1.53,99
2022-03-22 19:00:00,2022-03-22,19:00,19,18,16,0,7,58,13,10,15,5,145.0,1.74,75
2022-03-22 20:00:00,2022-03-22,20:00,20,18,17,1,7,52,7,10,13,5,130.0,1.56,64
2022-03-22 21:00:00,2022-03-22,21:00,21,10,11,3,0,54,9,10,15,5,135.0,1.62,0
2022-03-22 22:00:00,2022-03-22,22:00,22,18,16,4,9,52,7,10,14,5,130.0,1.56,81
2022-03-22 23:00:00,2022-03-22,23:00,23,12,9,3,11,41,11,4,5,2,102.5,1.23,111
2022-03-23 00:00:00,2022-03-23,00:00,0,7,7,2,0,43,13,4,6,2,107.5,1.29,0
2022-03-23 01:00:00,2022-03-23,01:00,1,6,7,1,0,41,11,4,5,2,102.5,1.23,0
2022-03-23 02:00:00,2022-03-23,02:00,2,2,5,0,0,15,3,3,6,2,37.5,0.45,0
2022-03-23 03:00:00,2022-03-23,03:00,3,3,4,0,0,12,0,4,4,2,30.0,0.36,0
2022-03-23 04:00:00,2022-03-23,04:00,4,4,2,1,8,17,5,3,6,2,42.5,0.51,82
2022-03-23 05:00:00,2022-03-23,05:00,5,4,7,1,0,13,1,4,6,2,32.5,0.39,0
2022-03-23 06:00:00,2022-03-23,06:00,6,6,5,2,3,16,4,3,6,2,40.0,0.48,34
2022-03-23 07:00:00,2022-03-23,07:00,7,9,8,3,4,43,13,8,12,4,107.5,1.29,37
2022-03-23 08:00:00,2022-03-23,08:00,8,13,13,2,1,55,10,7,12,4,137.5,1.65,8
2022-03-23 09:00:00,2022-03-23,09:00,9,18,14,2,8,56,11,8,12,4,140.0,1.68,74
2022-03-23 10:00:00,2022-03-23,10:00,10,7,6,0,7,57,12,8,11,4,142.5,1.71,80
2022-03-23 11:00:00,2022-03-23,11:00,11,12,10,2,4,60,15,8,11,4,150.0,1.8,34
2022-03-23 12:00:00,2022-03-23,12:00,12,10,15,1,0,55,10,8,12,4,137.5,1.65,0
2022-03-23 13:00:00,2022-03-23,13:00,13,9,11,2,0,55,10,7,11,4,137.5,1.65,0
2022-03-23 14:00:00,2022-03-23,14:00,14,7,7,1,0,51,6,8,12,4,127.5,1.53,0
2022-03-23 15:00:00,2022-03-23,15:00,15,7,12,2,0,53,8,10,15,5,132.5,1.59,0
2022-03-23 16:00:00,2022-03-23,16:00,16,9,12,2,0,58,13,10,14,5,145.0,1.74,0
2022-03-23 17:00:00,2022-03-23,17:00,17,18,15,2,6,55,10,10,13,5,137.5,1.65,51
2022-03-23 18:00:00,2022-03-23,18:00,18,13,16,4,0,57,12,9,15,5,142.5,1.71,0
2022-03-23 19:00:00,2022-03-23,19:00,19,21,20,1,3,53,8,10,13,5,132.5,1.59,32
2022-03-23 20:00:00,2022-03-23,20:00,20,21,17,7,11,50,5,9,15,5,125.0,1.5,101
2022-03-23 21:00:00,2022-03-23,21:00,21,13,12,3,7,52,7,9,13,5,130.0,1.56,79
2022-03-23 22:00:00,2022-03-23,22:00,22,7,5,0,6,54,9,10,15,5,135.0,1.62,62
2022-03-23 23:00:00,2022-03-23,23:00,23,5,8,1,0,39,9,4,6,2,97.5,1.17,0
2022-03-24 00:00:00,2022-03-24,00:00,0,14,5,2,22,38,8,3,6,2,95.0,1.14,204
2022-03-24 01:00:00,2022-03-24,01:00,1,9,6,2,7,45,15,4,6,2,112.5,1.35,75
2022-03-24 02:00:00,2022-03-24,02:00,2,3,4,0,1,13,1,3,6,2,32.5,0.39,9
2022-03-24 03:00:00,2022-03-24,03:00,3,2,2,0,0,12,0,4,6,2,30.0,0.36,0
2022-03-24 04:00:00,2022-03-24,04:00,4,5,6,1,0,13,1,4,6,2,32.5,0.39,0
2022-03-24 05:00:00,2022-03-24,05:00,5,6,6,1,3,15,3,4,6,2,37.5,0.45,24
2022-03-24 06:00:00,2022-03-24,06:00,6,5,6,0,0,14,2,3,5,2,35.0,0.42,0
2022-03-24 07:00:00,2022-03-24,07:00,7,7,8,1,1,42,12,8,11,4,105.0,1.26,10
2022-03-24 08:00:00,2022-03-24,08:00,8,19,13,2,17,60,15,7,12,4,150.0,1.8,200
2022-03-24 09:00:00,2022-03-24,09:00,9,10,8,1,6,56,11,7,11,4,140.0,1.68,56
2022-03-24 10:00:00,2022-03-24,10:00,10,15,14,0,3,58,13,7,12,4,145.0,1.74,30
2022-03-24 11:00:00,2022-03-24,11:00,11,10,13,3,0,60,15,8,11,4,150.0,1.8,0
2022-03-24 12:00:00,2022-03-24,12:00,12,9,12,2,0,54,9,8,12,4,135.0,1.62,0
2022-03-24 13:00:00,2022-03-24,13:00,13,12,10,3,8,60,15,8,10,4,150.0,1.8,91
2022-03-24 14:00:00,2022-03-24,14:00,14,22,13,1,20,54,9,7,10,4,135.0,1.62,231
2022-03-24 15:00:00,2022-03-24,15:00,15,15,20,1,0,56,11,9,15,5,140.0,1.68,0
2022-03-24 16:00:00,2022-03-24,16:00,16,7,11,2,0,52,7,10,15,5,130.0,1.56,0
2022-03-24 17:00:00,2022-03-24,17:00,17,15,17,4,0,59,14,10,15,5,147.5,1.77,0
2022-03-24 18:00:00,2022-03-24,18:00,18,18,19,2,0,58,13,10,13,5,145.0,1.74,0
2022-03-24 19:00:00,2022-03-24,19:00,19,21,21,4,4,60,15,9,15,5,150.0,1.8,37
2022-03-24 20:00:00,2022-03-24,20:00,20,21,19,4,9,50,5,10,14,5,125.0,1.5,84
2022-03-24 21:00:00,2022-03-24,21:00,21,19,15,2,10,57,12,10,15,5,142.5,1.71,92
2022-03-24 22:00:00,2022-03-24,22:00,22,9,10,2,2,54,9,10,13,5,135.0,1.62,18
2022-03-24 23:00:00,2022-03-24,23:00,23,14,6,3,19,38,8,3,4,2,95.0,1.14,216
2022-03-25 00:00:00,2022-03-25,00:00,0,15,8,5,16,42,12,4,6,2,105.0,1.26,191
2022-03-25 01:00:00,2022-03-25,01:00,1,8,7,1,7,36,6,4,6,2,90.0,1.08,73
2022-03-25 02:00:00,2022-03-25,02:00,2,4,6,1,0,16,4,3,5,2,40.0,0.48,0
2022-03-25 03:00:00,2022-03-25,03:00,3,2,5,0,0,15,3,3,6,2,37.5,0.45,0
2022-03-25 04:00:00,2022-03-25,04:00,4,5,7,1,0,13,1,3,4,2,32.5,0.39,0
2022-03-25 05:00:00,2022-03-25,05:00,5,4,5,0,2,17,5,3,4,2,42.5,0.51,20
2022-03-25 06:00:00,2022-03-25,06:00,6,2,3,0,3,12,0,4,6,2,30.0,0.36,24
2022-03-25 07:00:00,2022-03-25,07:00,7,6,4,0,4,45,15,8,12,4,112.5,1.35,40
2022-03-25 08:00:00,2022-03-25,08:00,8,16,17,2,0,50,5,8,12,4,125.0,1.5,0
2022-03-25 09:00:00,2022-03-25,09:00,9,22,12,7,20,50,5,8,12,4,125.0,1.5,165
2022-03-25 10:00:00,2022-03-25,10:00,10,9,10,0,0,53,8,8,11,4,132.5,1.59,0
2022-03-25 11:00:00,2022-03-25,11:00,11,13,16,0,0,56,11,8,12,4,140.0,1.68,0
2022-03-25 12:00:00,2022-03-25,12:00,12,12,14,4,1,57,12,8,12,4,142.5,1.71,11
2022-03-25 13:00:00,2022-03-25,13:00,13,21,19,7,7,60,15,8,11,4,150.0,1.8,68
2022-03-25 14:00:00,2022-03-25,14:00,14,13,13,3,4,51,6,7,11,4,127.5,1.53,34
2022-03-25 15:00:00,2022-03-25,15:00,15,12,13,2,2,51,6,10,15,5,127.5,1.53,23
2022-03-25 16:00:00,2022-03-25,16:00,16,21,21,3,0,52,7,9,15,5,130.0,1.56,0
2022-03-25 17:00:00,2022-03-25,17:00,17,15,14,0,3,51,6,10,13,5,127.5,1.53,25
2022-03-25 18:00:00,2022-03-25,18:00,18,15,16,0,0,56,11,10,14,5,140.0,1.68,0
2022-03-25 19:00:00,2022-03-25,19:00,19,18,16,6,7,54,9,10,15,5,135.0,1.62,66
2022-03-25 20:00:00,2022-03-25,20:00,20,19,22,0,0,52,7,10,14,5,130.0,1.56,0
2022-03-25 21:00:00,2022-03-25,21:00,21,16,16,4,4,56,11,10,13,5,140.0,1.68,38
2022-03-25 22:00:00,2022-03-25,22:00,22,16,19,1,0,59,14,10,15,5,147.5,1.77,0
2022-03-25 23:00:00,2022-03-25,23:00,23,11,7,0,9,40,10,4,4,2,100.0,1.2,73
2022-03-26 00:00:00,2022-03-26,00:00,0,14,4,0,22,42,12,3,6,2,105.0,1.26,253
2022-03-26 01:00:00,2022-03-26,01:00,1,13,6,0,17,38,8,4,5,2,95.0,1.14,203
2022-03-26 02:00:00,2022-03-26,02:00,2,3,7,1,0,14,2,4,6,2,35.0,0.42,0
2022-03-26 03:00:00,2022-03-26,03:00,3,6,4,0,5,13,1,4,5,2,32.5,0.39,46
2022-03-26 04:00:00,2022-03-26,04:00,4,3,6,1,0,14,2,3,6,2,35.0,0.42,0
2022-03-26 05:00:00,2022-03-26,05:00,5,4,5,0,1,15,3,3,5,2,37.5,0.45,8
2022-03-26 06:00:00,2022-03-26,06:00,6,3,2,0,3,17,5,4,5,2,42.5,0.51,26
2022-03-26 07:00:00,2022-03-26,07:00,7,5,6,0,0,36,6,8,12,4,90.0,1.08,0
2022-03-26 08:00:00,2022-03-26,08:00,8,9,9,1,4,59,14,8,12,4,147.5,1.77,36
2022-03-26 09:00:00,2022-03-26,09:00,9,22,19,7,10,58,13,8,11,4,145.0,1.74,112
2022-03-26 10:00:00,2022-03-26,10:00,10,16,14,5,4,56,11,8,11,4,140.0,1.68,42
2022-03-26 11:00:00,2022-03-26,11:00,11,9,9,0,2,57,12,8,10,4,142.5,1.71,23
2022-03-26 12:00:00,2022-03-26,12:00,12,10,15,2,0,54,9,8,11,4,135.0,1.62,0
2022-03-26 13:00:00,2022-03-26,13:00,13,22,13,0,20,54,9,8,11,4,135.0,1.62,238
2022-03-26 14:00:00,2022-03-26,14:00,14,21,16,0,15,56,11,8,11,4,140.0,1.68,154
2022-03-26 15:00:00,2022-03-26,15:00,15,10,11,1,0,54,9,10,15,5,135.0,1.62,0
2022-03-26 16:00:00,2022-03-26,16:00,16,7,9,1,0,50,5,10,13,5,125.0,1.5,0
2022-03-26 17:00:00,2022-03-26,17:00,17,13,18,2,0,54,9,10,15,5,135.0,1.62,0
2022-03-26 18:00:00,2022-03-26,18:00,18,13,14,4,2,52,7,9,13,5,130.0,1.56,20
2022-03-26 19:00:00,2022-03-26,19:00,19,12,11,3,2,56,11,10,13,5,140.0,1.68,20
2022-03-26 20:00:00,2022-03-26,20:00,20,7,10,0,0,54,9,10,15,5,135.0,1.62,0
2022-03-26 21:00:00,2022-03-26,21:00,21,7,10,2,0,54,9,10,15,5,135.0,1.62,0
2022-03-26 22:00:00,2022-03-26,22:00,22,21,15,2,13,59,14,10,15,5,147.5,1.77,142
2022-03-26 23:00:00,2022-03-26,23:00,23,11,5,1,12,41,11,3,5,2,102.5,1.23,113
2022-03-27 00:00:00,2022-03-27,00:00,0,14,7,0,17,43,13,4,6,2,107.5,1.29,187
